"run","test_rmse_AR","test_rmse_MA","test_rmse_BMA","test_rmse_BPS","test_rmse_BPS2"
1,0.733524290910999,5.80597097674422,0.650993032949183,0.667106525886919,1.46068013499541
2,0.827350760851222,1.00848639374536,0.618915211156478,0.568538768159138,0.611323067872731
3,0.652087625765048,0.711306554509047,0.377892875661904,0.366696399311844,0.540486331071859
4,1.08003169644652,1.03574667164286,0.967786539531681,0.781426001051413,0.866118706059725
5,0.82251023293939,1.11132037357586,0.786185040031744,0.534040717674937,0.666483567304175
